,Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Distance X,Distance Y,Distance Z
202,Home,RECOVERY,,1,15269,610.76,15269,610.76,Player1,,0.41,0.91,,,,,
203,Home,PASS,,1,15298,611.92,15336,613.44,Player1,Player5,0.44,0.98,0.52,0.94,0.08000000000000002,0.040000000000000036,0.08944271909999162
204,Away,RECOVERY,INTERCEPTION,1,15300,612.0,15300,612.0,Player22,,0.46,0.98,,,,,
205,Away,BALL LOST,,1,15300,612.0,15336,613.44,Player22,,0.46,0.98,0.57,0.91,0.10999999999999993,0.06999999999999995,0.13038404810405288
206,Home,PASS,,1,15363,614.52,15379,615.16,Player5,Player9,0.56,0.96,0.6,0.88,0.039999999999999925,0.07999999999999996,0.08944271909999152
207,Home,PASS,,1,15419,616.76,15430,617.2,Player9,Player5,0.64,0.88,0.7,0.88,0.05999999999999994,0.0,0.05999999999999994
208,Home,BALL LOST,,1,15430,617.2,15464,618.56,Player5,,0.7,0.88,0.81,0.71,0.1100000000000001,0.17000000000000004,0.20248456731316597
209,Away,RECOVERY,,1,15462,618.48,15462,618.48,Player16,,0.79,0.71,,,,,
210,Away,PASS,,1,15473,618.92,15521,620.84,Player16,Player25,0.8,0.71,0.94,0.61,0.1399999999999999,0.09999999999999998,0.17204650534085245
211,Away,BALL LOST,,1,15521,620.84,15646,625.84,Player25,,0.94,0.61,0.44,0.34,0.49999999999999994,0.26999999999999996,0.5682429058070149
212,Home,RECOVERY,INTERCEPTION,1,15646,625.84,15646,625.84,Player4,,0.46,0.34,,,,,
213,Home,PASS,HEAD,1,15646,625.84,15690,627.6,Player4,Player3,0.46,0.34,0.39,0.46,0.07,0.12,0.13892443989449804
214,Home,CHALLENGE,GROUND-FAULT-WON,1,15690,627.6,15690,627.6,Player3,,0.39,0.46,,,,,
215,Home,FAULT RECEIVED,,1,15690,627.6,15690,627.6,Player3,,0.39,0.46,,,,,
216,Away,CHALLENGE,GROUND-FAULT-LOST,1,15690,627.6,15690,627.6,Player24,,0.4,0.46,,,,,
217,Home,SET PIECE,FREE KICK,1,15917,636.68,15917,636.68,Player3,,,,,,,,
218,Home,PASS,,1,15917,636.68,15973,638.92,Player3,Player1,0.34,0.44,0.43,0.91,0.08999999999999997,0.47000000000000003,0.478539444560216
219,Home,PASS,,1,16045,641.8,16066,642.64,Player1,Player6,0.52,0.91,0.54,0.73,0.020000000000000018,0.18000000000000005,0.18110770276274837
220,Home,PASS,,1,16066,642.64,16094,643.76,Player6,Player1,0.54,0.73,0.53,0.9,0.010000000000000009,0.17000000000000004,0.17029386365926405
221,Home,PASS,,1,16094,643.76,16134,645.36,Player1,Player2,0.53,0.9,0.35,0.8,0.18000000000000005,0.09999999999999998,0.20591260281974005
222,Home,PASS,,1,16162,646.48,16193,647.72,Player2,Player3,0.35,0.79,0.3,0.53,0.04999999999999999,0.26,0.26476404589747454
223,Home,PASS,,1,16223,648.92,16252,650.08,Player3,Player6,0.29,0.57,0.47,0.67,0.18,0.10000000000000009,0.20591260281974005
224,Home,PASS,,1,16252,650.08,16303,652.12,Player6,Player4,0.47,0.67,0.41,0.22,0.06,0.45000000000000007,0.4539823785126467
225,Home,PASS,,1,16332,653.28,16359,654.36,Player4,Player10,0.44,0.22,0.53,0.27,0.09000000000000002,0.05000000000000002,0.10295630140987004
226,Home,PASS,,1,16383,655.32,16424,656.96,Player10,Player8,0.56,0.24,0.69,0.03,0.1299999999999999,0.21,0.2469817807045693
227,Home,BALL LOST,,1,16465,658.6,16470,658.8,Player8,,0.77,0.07,0.78,0.14,0.010000000000000009,0.07,0.07071067811865477
228,Away,RECOVERY,INTERCEPTION,1,16471,658.84,16471,658.84,Player15,,0.8,0.13,,,,,
229,Away,BALL OUT,,1,16471,658.84,16543,661.72,Player15,,0.8,0.13,1.03,0.2,0.22999999999999998,0.07,0.24041630560342614
230,Home,SET PIECE,CORNER KICK,1,17276,691.04,17276,691.04,Player6,,,,,,,,
231,Home,BALL LOST,INTERCEPTION,1,17276,691.04,17318,692.72,Player6,,1.01,0.01,0.93,0.53,0.07999999999999996,0.52,0.5261178575186363
232,Away,RECOVERY,INTERCEPTION,1,17316,692.64,17316,692.64,Player19,,0.94,0.51,,,,,
233,Away,BALL OUT,HEAD,1,17316,692.64,17352,694.08,Player19,,0.94,0.51,1.04,0.67,0.10000000000000009,0.16000000000000003,0.18867962264113214
234,Home,SET PIECE,CORNER KICK,1,18203,728.12,18203,728.12,Player6,,,,,,,,
235,Home,PASS,,1,18203,728.12,18252,730.08,Player6,Player3,0.94,0.99,0.89,0.46,0.04999999999999993,0.53,0.5323532661682466
236,Home,CHALLENGE,AERIAL-WON,1,18252,730.08,18252,730.08,Player3,,0.89,0.46,,,,,
237,Home,PASS,HEAD,1,18252,730.08,18270,730.8,Player3,Player8,0.89,0.46,0.94,0.55,0.04999999999999993,0.09000000000000002,0.10295630140987
238,Away,CHALLENGE,AERIAL-LOST,1,18252,730.08,18252,730.08,Player17,,0.89,0.47,,,,,
239,Home,SHOT,HEAD-OFF TARGET-OUT,1,18270,730.8,18301,732.04,Player8,,0.94,0.55,1.03,0.61,0.09000000000000008,0.05999999999999994,0.10816653826391973
240,Away,RECOVERY,,1,18558,742.32,18558,742.32,Player25,,0.96,0.6,,,,,
241,Away,PASS,GOAL KICK,1,18558,742.32,18606,744.24,Player25,Player17,0.96,0.6,0.84,0.92,0.12,0.32000000000000006,0.3417601498127013
242,Away,PASS,,1,18725,749.0,18754,750.16,Player17,Player22,0.67,0.86,0.6,0.99,0.07000000000000006,0.13,0.14764823060233404
243,Away,PASS,,1,18793,751.72,18814,752.56,Player22,Player17,0.61,0.96,0.71,0.91,0.09999999999999998,0.04999999999999993,0.11180339887498944
244,Away,PASS,,1,18878,755.12,18931,757.24,Player17,Player25,0.74,0.96,0.96,0.74,0.21999999999999997,0.21999999999999997,0.31112698372208086
245,Away,BALL LOST,INTERCEPTION,1,18931,757.24,19018,760.72,Player25,,0.96,0.74,0.51,0.79,0.44999999999999996,0.050000000000000044,0.4527692569068708
246,Home,RECOVERY,INTERCEPTION,1,19018,760.72,19018,760.72,Player2,,0.5,0.8,,,,,
247,Home,BALL LOST,HEAD,1,19018,760.72,19114,764.56,Player2,,0.5,0.8,0.69,0.52,0.18999999999999995,0.28,0.3383784863137726
248,Away,RECOVERY,,1,19116,764.64,19116,764.64,Player19,,0.69,0.49,,,,,
249,Away,PASS,,1,19214,768.56,19252,770.08,Player19,Player18,0.54,0.3,0.45,0.02,0.09000000000000002,0.27999999999999997,0.29410882339705485
250,Away,PASS,,1,19269,770.76,19294,771.76,Player18,Player19,0.45,0.03,0.48,0.18,0.02999999999999997,0.15,0.15297058540778355
251,Away,PASS,,1,19348,773.92,19380,775.2,Player19,Player20,0.48,0.23,0.44,0.48,0.03999999999999998,0.24999999999999997,0.2531797780234432
252,Away,PASS,,1,19380,775.2,19412,776.48,Player20,Player23,0.44,0.48,0.34,0.34,0.09999999999999998,0.13999999999999996,0.1720465053408525
253,Away,PASS,DEEP BALL,1,19412,776.48,19470,778.8,Player23,Player24,0.34,0.34,0.13,0.37,0.21000000000000002,0.02999999999999997,0.21213203435596428
254,Away,SHOT,ON TARGET-SAVED,1,19470,778.8,19483,779.32,Player24,,0.13,0.37,0.02,0.48,0.11,0.10999999999999999,0.15556349186104046
255,Home,RECOVERY,SAVED,1,19482,779.28,19482,779.28,Player11,,0.03,0.47,,,,,
256,Home,PASS,,1,19482,779.28,19529,781.16,Player11,Player3,0.03,0.47,0.08,0.41,0.05,0.06,0.07810249675906655
257,Home,PASS,,1,19529,781.16,19571,782.84,Player3,Player8,0.08,0.41,0.22,0.25,0.14,0.15999999999999998,0.21260291625469296
258,Home,BALL LOST,HEAD,1,19571,782.84,19617,784.68,Player8,,0.22,0.25,0.34,0.22,0.12000000000000002,0.03,0.12369316876852983
259,Away,RECOVERY,INTERCEPTION,1,19616,784.64,19616,784.64,Player20,,0.37,0.26,,,,,
260,Away,BALL OUT,HEAD,1,19616,784.64,19709,788.36,Player20,,0.37,0.26,0.41,-0.04,0.03999999999999998,0.3,0.3026549190084311
261,Home,SET PIECE,THROW IN,1,20146,805.84,20146,805.84,Player4,,,,,,,,
262,Home,BALL LOST,INTERCEPTION,1,20146,805.84,20183,807.32,Player4,,0.39,0.0,0.51,0.16,0.12,0.16,0.2
263,Away,CHALLENGE,AERIAL-WON,1,20182,807.28,20182,807.28,Player15,,0.51,0.12,,,,,
264,Away,RECOVERY,INTERCEPTION,1,20182,807.28,20182,807.28,Player15,,0.51,0.12,,,,,
265,Away,PASS,HEAD,1,20182,807.28,20216,808.64,Player15,Player21,0.51,0.12,0.44,0.25,0.07,0.13,0.147648230602334
266,Home,CHALLENGE,AERIAL-LOST,1,20183,807.32,20183,807.32,Player8,,0.5,0.1,,,,,
267,Away,PASS,,1,20293,811.72,20325,813.0,Player21,Player19,0.41,0.15,0.36,0.02,0.04999999999999999,0.13,0.1392838827718412
268,Away,BALL LOST,,1,20345,813.8,20363,814.52,Player19,,0.32,0.03,0.25,0.08,0.07,0.05,0.08602325267042628
269,Home,RECOVERY,INTERCEPTION,1,20362,814.48,20362,814.48,Player7,,0.28,0.14,,,,,
270,Home,PASS,,1,20362,814.48,20380,815.2,Player7,Player4,0.28,0.14,0.22,0.1,0.060000000000000026,0.04000000000000001,0.07211102550927981
271,Home,PASS,,1,20471,818.84,20528,821.12,Player4,Player9,0.28,0.03,0.43,0.51,0.14999999999999997,0.48,0.5028916384272063
272,Home,PASS,,1,20552,822.08,20622,824.88,Player9,Player1,0.4,0.53,0.36,0.91,0.040000000000000036,0.38,0.382099463490856
273,Home,BALL LOST,INTERCEPTION,1,20622,824.88,20671,826.84,Player1,,0.36,0.91,0.52,0.85,0.16000000000000003,0.06000000000000005,0.17088007490635068
274,Away,RECOVERY,INTERCEPTION,1,20666,826.64,20666,826.64,Player17,,0.49,0.9,,,,,
275,Away,PASS,,1,20666,826.64,20716,828.64,Player17,Player22,0.49,0.9,0.64,0.87,0.15000000000000002,0.030000000000000027,0.15297058540778358
276,Away,PASS,,1,20834,833.36,20850,834.0,Player22,Player20,0.59,0.82,0.61,0.73,0.020000000000000018,0.08999999999999997,0.09219544457292884
277,Away,PASS,,1,20904,836.16,20960,838.4,Player20,Player15,0.61,0.68,0.62,0.29,0.010000000000000009,0.39000000000000007,0.39012818406262323
278,Away,PASS,,1,21063,842.52,21086,843.44,Player15,Player21,0.5,0.23,0.44,0.21,0.06,0.020000000000000018,0.0632455532033676
279,Away,PASS,,1,21128,845.12,21162,846.48,Player21,Player23,0.47,0.23,0.35,0.22,0.12,0.010000000000000009,0.12041594578792295
280,Away,PASS,,1,21294,851.76,21318,852.72,Player23,Player21,0.38,0.25,0.42,0.2,0.03999999999999998,0.04999999999999999,0.06403124237432846
281,Away,PASS,,1,21362,854.48,21386,855.44,Player21,Player20,0.42,0.24,0.37,0.38,0.04999999999999999,0.14,0.14866068747318506
282,Away,PASS,,1,21413,856.52,21437,857.48,Player20,Player19,0.35,0.36,0.32,0.47,0.02999999999999997,0.10999999999999999,0.11401754250991378
283,Away,BALL LOST,INTERCEPTION,1,21437,857.48,21473,858.92,Player19,,0.32,0.47,0.33,0.11,0.010000000000000009,0.36,0.3601388621073821
284,Home,RECOVERY,INTERCEPTION,1,21471,858.84,21471,858.84,Player8,,0.34,0.21,,,,,
285,Home,BALL LOST,HEAD,1,21471,858.84,21515,860.6,Player8,,0.34,0.21,0.38,0.41,0.03999999999999998,0.19999999999999998,0.20396078054371136
286,Away,RECOVERY,,1,21515,860.6,21515,860.6,Player19,,0.39,0.46,,,,,
287,Away,PASS,,1,21515,860.6,21549,861.96,Player19,Player16,0.39,0.46,0.53,0.43,0.14,0.030000000000000027,0.14317821063276354
288,Away,PASS,,1,21580,863.2,21633,865.32,Player16,Player17,0.53,0.47,0.48,0.78,0.050000000000000044,0.31000000000000005,0.3140063693621517
289,Away,PASS,,1,21716,868.64,21746,869.84,Player17,Player16,0.46,0.77,0.58,0.62,0.11999999999999994,0.15000000000000002,0.19209372712298542
290,Away,PASS,,1,21811,872.44,21870,874.8,Player16,Player22,0.56,0.6,0.28,0.97,0.28,0.37,0.4640043103248072
291,Away,BALL OUT,,1,21886,875.44,21983,879.32,Player22,,0.25,0.97,-0.04,0.73,0.29,0.24,0.3764306044943742
292,Home,RECOVERY,,1,22578,903.12,22578,903.12,Player11,,0.04,0.51,,,,,
293,Home,BALL LOST,GOAL KICK-INTERCEPTION,1,22578,903.12,22661,906.44,Player11,,0.04,0.51,0.6,0.87,0.5599999999999999,0.36,0.6657326790837295
294,Away,CHALLENGE,AERIAL-WON,1,22660,906.4,22660,906.4,Player22,,0.55,0.91,,,,,
295,Away,RECOVERY,INTERCEPTION,1,22660,906.4,22660,906.4,Player22,,0.55,0.91,,,,,
296,Away,BALL LOST,HEAD,1,22660,906.4,22663,906.52,Player22,,0.55,0.91,0.57,0.87,0.019999999999999907,0.040000000000000036,0.04472135954999579
297,Home,CHALLENGE,AERIAL-LOST,1,22661,906.44,22661,906.44,Player9,,0.54,0.9,,,,,
298,Home,RECOVERY,,1,22665,906.6,22665,906.6,Player9,,0.54,0.91,,,,,
299,Home,BALL LOST,,1,22665,906.6,22674,906.96,Player9,,0.54,0.91,0.6,0.91,0.05999999999999994,0.0,0.05999999999999994
300,Away,RECOVERY,,1,22677,907.08,22677,907.08,Player22,,0.54,0.94,,,,,
301,Away,BALL LOST,,1,22681,907.24,22737,909.48,Player22,,0.54,0.94,0.55,0.67,0.010000000000000009,0.2699999999999999,0.27018512172212583
302,Home,RECOVERY,INTERCEPTION,1,22738,909.52,22738,909.52,Player6,,0.53,0.69,,,,,
303,Home,BALL LOST,,1,22738,909.52,22747,909.88,Player6,,0.53,0.69,0.57,0.63,0.039999999999999925,0.05999999999999994,0.0721110255092797
304,Away,RECOVERY,INTERCEPTION,1,22746,909.84,22746,909.84,Player21,,0.55,0.6,,,,,
305,Away,PASS,,1,22746,909.84,22795,911.8,Player21,Player19,0.55,0.6,0.6,0.72,0.04999999999999993,0.12,0.12999999999999998
306,Away,PASS,,1,22795,911.8,22814,912.56,Player19,Player16,0.6,0.72,0.69,0.62,0.08999999999999997,0.09999999999999998,0.13453624047073706
307,Away,PASS,,1,22814,912.56,22835,913.4,Player16,Player21,0.69,0.62,0.6,0.57,0.08999999999999997,0.050000000000000044,0.10295630140987
308,Away,PASS,,1,22996,919.84,23044,921.76,Player21,Player15,0.59,0.39,0.56,0.17,0.029999999999999916,0.22,0.22203603311174516
309,Away,PASS,,1,23061,922.44,23085,923.4,Player15,Player21,0.55,0.18,0.48,0.32,0.07000000000000006,0.14,0.1565247584249853
310,Away,PASS,,1,23146,925.84,23174,926.96,Player21,Player20,0.44,0.42,0.52,0.63,0.08000000000000002,0.21000000000000002,0.22472205054244235
311,Away,PASS,,1,23193,927.72,23239,929.56,Player20,Player17,0.51,0.64,0.46,0.92,0.04999999999999999,0.28,0.28442925306655786
312,Away,PASS,,1,23305,932.2,23320,932.8,Player17,Player21,0.41,0.88,0.38,0.75,0.02999999999999997,0.13,0.13341664064126332
313,Away,PASS,,1,23320,932.8,23344,933.76,Player21,Player20,0.38,0.75,0.48,0.79,0.09999999999999998,0.040000000000000036,0.10770329614269007
314,Away,PASS,,1,23344,933.76,23388,935.52,Player20,Player16,0.48,0.79,0.54,0.58,0.06000000000000005,0.21000000000000008,0.21840329667841565
315,Away,PASS,,1,23500,940.0,23529,941.16,Player16,Player15,0.52,0.5,0.5,0.29,0.020000000000000018,0.21000000000000002,0.2109502310972899
316,Away,PASS,,1,23578,943.12,23613,944.52,Player15,Player18,0.47,0.25,0.3,0.02,0.16999999999999998,0.23,0.28600699292150183
317,Away,PASS,,1,23683,947.32,23720,948.8,Player18,Player21,0.26,0.09,0.31,0.33,0.04999999999999999,0.24000000000000002,0.2451530134426253
318,Away,PASS,,1,23729,949.16,23748,949.92,Player21,Player19,0.31,0.34,0.22,0.4,0.09,0.06,0.10816653826391967
319,Away,PASS,,1,23748,949.92,23766,950.64,Player19,Player21,0.22,0.4,0.28,0.34,0.060000000000000026,0.06,0.08485281374238572
320,Away,CHALLENGE,GROUND-WON,1,23812,952.48,23812,952.48,Player21,,0.29,0.33,,,,,
321,Home,CHALLENGE,GROUND-LOST,1,23812,952.48,23812,952.48,Player8,,0.29,0.33,,,,,
322,Away,BALL LOST,INTERCEPTION,1,23846,953.84,23862,954.48,Player21,,0.3,0.38,0.31,0.45,0.010000000000000009,0.07,0.07071067811865477
323,Home,RECOVERY,,1,23860,954.4,23860,954.4,Player9,,0.32,0.49,,,,,
324,Home,PASS,,1,23860,954.4,23873,954.92,Player9,Player6,0.32,0.49,0.3,0.45,0.020000000000000018,0.03999999999999998,0.04472135954999579
325,Home,BALL LOST,INTERCEPTION,1,23903,956.12,23909,956.36,Player6,,0.3,0.48,0.29,0.59,0.010000000000000009,0.10999999999999999,0.1104536101718726
326,Away,RECOVERY,INTERCEPTION,1,23909,956.36,23909,956.36,Player19,,0.31,0.52,,,,,
327,Away,PASS,,1,23909,956.36,23942,957.68,Player19,Player24,0.31,0.52,0.3,0.47,0.010000000000000009,0.050000000000000044,0.050990195135927896
328,Away,PASS,,1,23958,958.32,23977,959.08,Player24,Player18,0.3,0.44,0.29,0.31,0.010000000000000009,0.13,0.130384048104053
329,Away,BALL LOST,,1,24026,961.04,24036,961.44,Player18,,0.27,0.42,0.25,0.52,0.020000000000000018,0.10000000000000003,0.10198039027185574
330,Home,RECOVERY,,1,24035,961.4,24035,961.4,Player6,,0.24,0.5,,,,,
331,Home,PASS,,1,24035,961.4,24072,962.88,Player6,Player4,0.24,0.5,0.18,0.37,0.06,0.13,0.14317821063276354
332,Home,PASS,,1,24072,962.88,24098,963.92,Player4,Player2,0.18,0.37,0.15,0.54,0.03,0.17000000000000004,0.17262676501632074
333,Home,BALL LOST,,1,24098,963.92,24186,967.44,Player2,,0.15,0.54,0.47,0.54,0.31999999999999995,0.0,0.31999999999999995
334,Away,RECOVERY,,1,24186,967.44,24186,967.44,Player16,,0.49,0.54,,,,,
335,Away,PASS,,1,24186,967.44,24218,968.72,Player16,Player19,0.49,0.54,0.34,0.65,0.14999999999999997,0.10999999999999999,0.1860107523773827
336,Away,PASS,,1,24218,968.72,24239,969.56,Player19,Player21,0.34,0.65,0.35,0.5,0.009999999999999953,0.15000000000000002,0.1503329637837291
337,Away,PASS,,1,24266,970.64,24287,971.48,Player21,Player19,0.34,0.53,0.35,0.66,0.009999999999999953,0.13,0.130384048104053
338,Away,PASS,,1,24308,972.32,24383,975.32,Player19,Player23,0.33,0.66,0.18,0.12,0.15000000000000002,0.54,0.5604462507680822
339,Away,PASS,,1,24393,975.72,24433,977.32,Player23,Player18,0.19,0.11,0.12,0.17,0.07,0.06000000000000001,0.09219544457292889
340,Away,BALL LOST,INTERCEPTION,1,24433,977.32,24486,979.44,Player18,,0.12,0.17,0.09,0.11,0.03,0.06000000000000001,0.0670820393249937
341,Away,CHALLENGE,GROUND-LOST,1,24448,977.92,24448,977.92,Player18,,0.1,0.16,,,,,
342,Home,CHALLENGE,GROUND-WON,1,24450,978.0,24450,978.0,Player8,,0.09,0.16,,,,,
343,Home,RECOVERY,INTERCEPTION,1,24486,979.44,24486,979.44,Player8,,0.07,0.11,,,,,
344,Home,BALL LOST,,1,24551,982.04,24560,982.4,Player8,,0.16,0.03,0.25,0.05,0.09,0.020000000000000004,0.09219544457292887
345,Away,RECOVERY,,1,24556,982.24,24556,982.24,Player23,,0.18,0.05,,,,,
346,Away,BALL OUT,,1,24556,982.24,24591,983.64,Player23,,0.18,0.05,0.29,-0.04,0.10999999999999999,0.09,0.14212670403551894
347,Home,SET PIECE,THROW IN,1,24980,999.2,24980,999.2,Player4,,,,,,,,
348,Home,PASS,,1,24980,999.2,25031,1001.24,Player4,Player10,0.26,-0.01,0.34,0.1,0.08000000000000002,0.11,0.13601470508735444
349,Away,CHALLENGE,GROUND-FAULT-LOST,1,25074,1002.96,25074,1002.96,Player20,,0.36,0.19,,,,,
350,Home,CHALLENGE,GROUND-FAULT-WON,1,25087,1003.48,25087,1003.48,Player10,,0.36,0.26,,,,,
351,Home,FAULT RECEIVED,,1,25087,1003.48,25087,1003.48,Player10,,0.36,0.26,,,,,
352,Home,SET PIECE,FREE KICK,1,25476,1019.04,25476,1019.04,Player7,,,,,,,,
353,Home,PASS,,1,25476,1019.04,25517,1020.68,Player7,Player6,0.42,0.37,0.39,0.64,0.02999999999999997,0.27,0.2716615541441225
354,Home,PASS,,1,25546,1021.84,25578,1023.12,Player6,Player1,0.4,0.67,0.48,0.94,0.07999999999999996,0.2699999999999999,0.28160255680657437
355,Home,CHALLENGE,DRIBBLE-WON,1,25595,1023.8,25595,1023.8,Player1,,0.5,0.94,,,,,
356,Home,BALL LOST,INTERCEPTION,1,25704,1028.16,25705,1028.2,Player1,,0.73,0.95,0.76,0.93,0.030000000000000027,0.019999999999999907,0.03605551275463986
357,Away,RECOVERY,INTERCEPTION,1,25705,1028.2,25705,1028.2,Player22,,0.73,0.94,,,,,
358,Away,BALL OUT,,1,25705,1028.2,25773,1030.92,Player22,,0.73,0.94,1.04,0.93,0.31000000000000005,0.009999999999999898,0.31016124838541653
359,Home,SET PIECE,CORNER KICK,1,26544,1061.76,26544,1061.76,Player6,,,,,,,,
360,Home,PASS,,1,26544,1061.76,26590,1063.6,Player6,Player10,0.97,0.98,0.86,0.66,0.10999999999999999,0.31999999999999995,0.33837848631377254
361,Home,PASS,,1,26590,1063.6,26608,1064.32,Player10,Player8,0.86,0.66,0.95,0.53,0.08999999999999997,0.13,0.15811388300841894
362,Home,SHOT,HEAD-OFF TARGET-OUT,1,26608,1064.32,26636,1065.44,Player8,,0.95,0.53,1.03,0.47,0.08000000000000007,0.06000000000000005,0.10000000000000009
363,Away,RECOVERY,,1,27247,1089.88,27247,1089.88,Player25,,0.95,0.46,,,,,
364,Away,BALL LOST,GOAL KICK-INTERCEPTION,1,27247,1089.88,27330,1093.2,Player25,,0.95,0.46,0.44,0.12,0.51,0.34,0.6129437168288782
365,Home,CHALLENGE,AERIAL-WON,1,27329,1093.16,27329,1093.16,Player4,,0.45,0.18,,,,,
366,Home,RECOVERY,INTERCEPTION,1,27329,1093.16,27329,1093.16,Player4,,0.45,0.18,,,,,
367,Home,BALL LOST,HEAD,1,27329,1093.16,27415,1096.6,Player4,,0.45,0.18,0.46,0.55,0.010000000000000009,0.37000000000000005,0.370135110466435
368,Away,CHALLENGE,AERIAL-LOST,1,27330,1093.2,27330,1093.2,Player18,,0.46,0.17,,,,,
369,Away,RECOVERY,,1,27412,1096.48,27412,1096.48,Player21,,0.45,0.53,,,,,
370,Away,PASS,,1,27412,1096.48,27456,1098.24,Player21,Player22,0.45,0.53,0.36,0.89,0.09000000000000002,0.36,0.37107950630558945
371,Away,PASS,,1,27534,1101.36,27557,1102.28,Player22,Player21,0.31,0.92,0.36,0.82,0.04999999999999999,0.10000000000000009,0.11180339887498955
372,Away,PASS,,1,27578,1103.12,27601,1104.04,Player21,Player23,0.34,0.82,0.23,0.78,0.11000000000000001,0.039999999999999925,0.11704699910719624
373,Away,PASS,,1,27609,1104.36,27624,1104.96,Player23,Player21,0.24,0.78,0.28,0.83,0.040000000000000036,0.04999999999999993,0.06403124237432846
374,Away,PASS,,1,27657,1106.28,27673,1106.92,Player21,Player19,0.27,0.8,0.31,0.72,0.03999999999999998,0.08000000000000007,0.08944271909999164
375,Away,BALL LOST,INTERCEPTION,1,27711,1108.44,27724,1108.96,Player19,,0.28,0.72,0.23,0.84,0.05000000000000002,0.12,0.13
376,Home,RECOVERY,INTERCEPTION,1,27724,1108.96,27724,1108.96,Player5,,0.22,0.84,,,,,
377,Home,PASS,,1,27724,1108.96,27746,1109.84,Player5,Player1,0.22,0.84,0.15,0.79,0.07,0.04999999999999993,0.08602325267042624
378,Home,PASS,,1,27778,1111.12,27797,1111.88,Player1,Player5,0.17,0.8,0.23,0.9,0.06,0.09999999999999998,0.11661903789690599
379,Home,PASS,,1,27797,1111.88,27839,1113.56,Player5,Player7,0.23,0.9,0.29,0.79,0.05999999999999997,0.10999999999999999,0.12529964086141665
380,Home,PASS,,1,27839,1113.56,27870,1114.8,Player7,Player5,0.29,0.79,0.38,0.92,0.09000000000000002,0.13,0.158113883008419
381,Home,PASS,,1,27942,1117.68,27991,1119.64,Player5,Player8,0.54,0.73,0.63,0.3,0.08999999999999997,0.43,0.4393176527297759
382,Home,BALL LOST,,1,28079,1123.16,28107,1124.28,Player8,,0.83,0.25,0.98,0.5,0.15000000000000002,0.25,0.29154759474226505
383,Away,RECOVERY,,1,28106,1124.24,28106,1124.24,Player25,,0.98,0.48,,,,,
384,Away,PASS,,1,28339,1133.56,28407,1136.28,Player25,Player21,0.86,0.55,0.63,0.97,0.22999999999999998,0.41999999999999993,0.4788527957525151
385,Away,BALL LOST,INTERCEPTION,1,28527,1141.08,28589,1143.56,Player21,,0.42,0.96,0.13,0.87,0.29,0.08999999999999997,0.30364452901377953
386,Home,RECOVERY,INTERCEPTION,1,28586,1143.44,28586,1143.44,Player2,,0.17,0.82,,,,,
387,Home,BALL OUT,CLEARANCE,1,28586,1143.44,28605,1144.2,Player2,,0.17,0.82,0.13,1.03,0.04000000000000001,0.21000000000000008,0.21377558326431959
388,Away,SET PIECE,THROW IN,1,28788,1151.52,28788,1151.52,Player21,,,,,,,,
389,Away,PASS,,1,28788,1151.52,28811,1152.44,Player21,Player22,0.19,1.01,0.25,0.98,0.06,0.030000000000000027,0.0670820393249937
390,Away,PASS,,1,28858,1154.32,28885,1155.4,Player22,Player19,0.26,0.95,0.29,0.77,0.02999999999999997,0.17999999999999994,0.18248287590894652
391,Away,PASS,,1,28917,1156.68,28943,1157.72,Player19,Player22,0.28,0.79,0.26,0.95,0.020000000000000018,0.15999999999999992,0.16124515496597092
392,Away,PASS,,1,28956,1158.24,28982,1159.28,Player22,Player21,0.26,0.94,0.17,0.98,0.09,0.040000000000000036,0.09848857801796106
393,Away,BALL LOST,CROSS-INTERCEPTION,1,29016,1160.64,29061,1162.44,Player21,,0.16,0.96,0.09,0.44,0.07,0.52,0.5246903848937963
394,Home,RECOVERY,INTERCEPTION,1,29063,1162.52,29063,1162.52,Player2,,0.13,0.71,,,,,
395,Home,PASS,,1,29063,1162.52,29096,1163.84,Player2,Player9,0.13,0.71,0.27,0.6,0.14,0.10999999999999999,0.17804493814764855
396,Home,PASS,,1,29096,1163.84,29112,1164.48,Player9,Player6,0.27,0.6,0.2,0.56,0.07,0.039999999999999925,0.08062257748298546
397,Home,PASS,,1,29208,1168.32,29242,1169.68,Player6,Player3,0.2,0.52,0.16,0.36,0.04000000000000001,0.16000000000000003,0.16492422502470647
398,Home,BALL LOST,INTERCEPTION,1,29264,1170.56,29301,1172.04,Player3,,0.19,0.31,0.33,0.05,0.14,0.26,0.295296461204668
399,Away,RECOVERY,INTERCEPTION,1,29301,1172.04,29301,1172.04,Player18,,0.32,0.11,,,,,
400,Away,PASS,,1,29337,1173.48,29367,1174.68,Player18,Player24,0.28,0.06,0.21,0.19,0.07000000000000003,0.13,0.14764823060233404
